transport_,src_conn,dst_conn,source_,destination_,source_hash,destination_hash
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Rebook profit vs. Operation cosct - TMP (Research),3120000265886404500,626524152039731050
tableau_to_vertica,vertica_writer,tableau_reader,analytics.kpis_cpa_costs,Check_Marketing_KPIs,8319739346018172758,47253250888766945
tableau_to_vertica,vertica_writer,tableau_reader,public.upsell,B2B promo campaign tool,3596258559765324865,5792570123516832532
tableau_to_vertica,vertica_writer,tableau_reader,analytics.value_adds,Value Adds Dashboard,1506327274758282684,7496704028504919234
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.promocode_errorpromocodegenerationlog,Promocode for error,4262787988098265996,4810089576172393013
tableau_to_vertica,vertica_writer,tableau_reader,analytics_sandbox.sqleditor_alisa_nechaeva_upload___new_tpp_launches_since_01_2021_1____20221031,tpp launches profit dashboard,3011911647962246388,8519747439114408273
tableau_to_vertica,vertica_writer,tableau_reader,static.geo_info,Hotel Portrait ,6043877432539830984,6331210584460468163
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,Extranet Product Dashboard Q3-Q4,3146418025069425003,6783174695217612461
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.profit_metric_tpp_v3,(Sandbox) TPP Launches Dashboard,3777463320556042953,1213628627619442157
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,ACS-BVK monitoring,3294040447945237763,6552346043421093611
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,kayak and hc experiment,3120000265886404500,7079746023402397726
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_partner_segmentation_data,Prodict Metrics Sandbox,7512083026012174506,7291993855793616438
tableau_to_vertica,vertica_writer,tableau_reader,google_spreadsheet.supply_priority_tool_external_prioritization_selection,[OLD] Direct Sales Performance Dashboard,708660804669739026,5005329763245138009
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,Mobile installs campaigns,2726130926009016445,6012999672037349004
tableau_to_vertica,vertica_writer,tableau_reader,transfers.partner,Transfers Product Metrics Dashboard,2585660883191710335,6012382805346552836
tableau_to_vertica,vertica_writer,tableau_reader,partners.order_metaorder,Sales manager workbook v2,2910863334397978232,7992283032881190194
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.b2b_market_dashboard_v2,Agency Chain Performance,1632085184316148603,713650050758360527
tableau_to_vertica,vertica_writer,tableau_reader,public.rate_reprice_kafka,Supplier Portrait old,1112521489017572576,4215641167979447196
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,DSP 1.2,3294040447945237763,5973059707376017946
tableau_to_vertica,vertica_writer,tableau_reader,mailota.mail_mailhistory,Email KPI's Dashboard,8553699882589095662,5253176875005978987
tableau_to_vertica,vertica_writer,tableau_reader,metasearch.kraken_short,Supply Metrics V1,6940558107303401216,4529569816402522728
tableau_to_vertica,vertica_writer,tableau_reader,analytics.stat_crm_hotel_priority_data_history,Direct Sales Performance Workbook,6533118964836110561,4720307346278008561
tableau_to_vertica,vertica_writer,tableau_reader,public.numbers,Hotels support tool,9055113735309895799,1953902301913096680
tableau_to_vertica,vertica_writer,tableau_reader,cltv.user_understanding_v2,Loyalty analysis,589277608139569438,251942717057938711
tableau_to_vertica,vertica_writer,tableau_reader,avia.partner,Avia Product Metrics dashboard,4181731498419891173,4519941815471945
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Precheck projects planner,3120000265886404500,6539170645251501850
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.provider_hotel_first_match,Matching ROI research (all countries),8306093649304190066,543633958441702637
tableau_to_vertica,vertica_writer,tableau_reader,diadmin.core_geo,External Hotel Portrait ,7943760568696809250,4633627820133704133
tableau_to_vertica,vertica_writer,tableau_reader,intranet.team,Hackathon,8993077017205301242,16982887198825544
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_manager,B2B RFM tool,1599781389087840732,80536874920615217
tableau_to_vertica,vertica_writer,tableau_reader,analytics.availability_by_booking_window_and_feed,tpp launches profit dashboard,8239656322018470093,8519747439114408273
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,CPA Dashboard,3120000265886404500,6132375227902825179
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,Mismatch losses,7731680662453010698,8322670068290430197
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.orders_orderhotcorerate,Direct Sales Performance Workbook,2083419532775102728,4720307346278008561
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,Tinkoff vs Ostrovok Research,5767082907166327490,7545967587213125250
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contractdata,Avia Product Metrics dashboard,2132246231782211631,4519941815471945
tableau_to_vertica,vertica_writer,tableau_reader,analytics.sessions,Email KPI's Dashboard (115685),5891324045777245671,3396033024809413574
tableau_to_vertica,vertica_writer,tableau_reader,analytics.b2b_partner,B2B Partners Product Metrics Dashboard,6390997526089796197,7668193579673136621
tableau_to_vertica,vertica_writer,tableau_reader,weblogs2.hc_event,Promocode for error,7147512082231993025,4810089576172393013
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,ch serp data research,3294040447945237763,3513351357690579827
tableau_to_vertica,vertica_writer,tableau_reader,slack.conversation_history,Heart Analysis,5654923819896688157,7631476052041107433
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,v2 Bandit test monitoring,3120000265886404500,1095336581487439963
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hotel,External Dashboard (General Metrics),6868892583508641087,282073821739324400
tableau_to_vertica,vertica_writer,tableau_reader,crm.action_log_actionlogsubject,[OLD] Direct Supply Team Performance September,1766133563730502374,3653277590359380116
tableau_to_vertica,vertica_writer,tableau_reader,payota.user_credit_card,Dispute Activity,6306962658381503699,7526870279984437679
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contractdata,Top100Partners,2132246231782211631,1471764154172205419
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,Hotel kind research,3146418025069425003,1359640764353266648
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,hotels_matched [mvp],3294040447945237763,1183523857245549025
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,Direct Sales Performance Workbook,3294040447945237763,4720307346278008561
tableau_to_vertica,vertica_writer,tableau_reader,extranet.hotels_hotel,External Hotel Portrait ,1480472807122991639,4633627820133704133
tableau_to_vertica,vertica_writer,tableau_reader,crm.leads_lead,B2B Working Capital,5370842900631881832,7432011282444615578
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,Top100Partners,3146418025069425003,1471764154172205419
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Email KPI's Dashboard,3120000265886404500,5253176875005978987
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.extranet_hotel_parameter_tracker,DSP Backup,1456343106696941450,8425633984830280729
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,postpay hp b2b,5767082907166327490,1201304928308645403
tableau_to_vertica,vertica_writer,tableau_reader,analytics.product_sessions,Product Event Chains tool,3502172141479995682,8899932590765551822
tableau_to_vertica,vertica_writer,tableau_reader,ppc.google_account,Partner Metrics,7717588846378559825,5419430945288816854
tableau_to_vertica,vertica_writer,tableau_reader,crm.confirmation2,Rebook profit vs. Operation cost - TMP (Research) v2,7825338962277814181,5051324176725598049
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,OS Hotels with low conv to check,2726130926009016445,8063491619616595478
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.fidelity_fidelityaccount,Mobile installs campaigns,986520520624062305,6012999672037349004
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,Nonref clones,3146418025069425003,4897085837432559646
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.fidelity_fidelitypromise,KPIs Revenue Report (MVP),7408874844090017028,5379909398570017724
tableau_to_vertica,vertica_writer,tableau_reader,analytics.order_payment,ESR - 5%,4581707211215088657,5782327190527389589
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_partner,B2B Credit Control OLD,3457492960342642988,2690645714816017762
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.fidelity_fidelityaccounttype,Slack Loyalty Reports,7164336259183570995,6957575238491460818
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hotel,Supply Metrics ,6868892583508641087,4991887604569984909
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hotel,TPP RnA dashboard,6868892583508641087,1800707875100964056
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,[OLD] Direct sales performance MVP,2726130926009016445,3809323874943878153
tableau_to_vertica,vertica_writer,tableau_reader,crm.inbox2_to_supply,Front Office Dashboard,3364204404937602880,1840103459172010178
tableau_to_vertica,vertica_writer,tableau_reader,ppc.google_ad_stat,B2B Partners Product Metrics Dashboard (In Progress),4562997969041501267,2458782084760292371
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.orders_orderhotcorerate,[MVP] Canc DB,2083419532775102728,5003350857278506856
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,l2b LA edition,5767082907166327490,2732745357721533924
tableau_to_vertica,vertica_writer,tableau_reader,mojoapp.user_report_log_realtime,Hackathon,34940987766772915,16982887198825544
tableau_to_vertica,vertica_writer,tableau_reader,analytics.calendar,[RESEARCH] Partner Contract,4414217799599358126,7396276784184699199
tableau_to_vertica,vertica_writer,tableau_reader,analytics.upsell,AM Workbook,8935801320494058903,2888999791372438643
tableau_to_vertica,vertica_writer,tableau_reader,partners.stat_orderitem,Cohorts b2b for CLTV,306437137060113543,7463621446030347341
tableau_to_vertica,vertica_writer,tableau_reader,hotcore.metarates_daily,ACS & BVK Experiment,8557605250536457307,2596538770944540425
tableau_to_vertica,vertica_writer,tableau_reader,avia.avia_booking,Avia Product Metrics dashboard,485171036997874651,4519941815471945
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hotel,DSP 1.2,6868892583508641087,5973059707376017946
tableau_to_vertica,vertica_writer,tableau_reader,static.region2geo,Hotel Portrait ,4421696926180292284,6331210584460468163
tableau_to_vertica,vertica_writer,tableau_reader,static.geo_info,Cohorts for Demo w Relations,6043877432539830984,1706427481122692119
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Direct Sales Actions Dashboard,3120000265886404500,5947743909055686826
tableau_to_vertica,vertica_writer,tableau_reader,crm.calls,Service support tool,5947490289787714842,168037095477873302
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,AM Workbook,5767082907166327490,2888999791372438643
tableau_to_vertica,vertica_writer,tableau_reader,intranet.users_social,ETG people dasboard,1562079920685785509,178651344719478265
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,Matching ROI,7731680662453010698,955979384866810362
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,Supplier Portrait new,7731680662453010698,560493433414305427
tableau_to_vertica,vertica_writer,tableau_reader,asterisk.agent,Incident resolution performance,9124863967523760237,1617580480945773881
tableau_to_vertica,vertica_writer,tableau_reader,static.geo_info,Hotel Portrait ,6043877432539830984,6331210584460468163
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,B2B Margin Fluctuation Reasons 31 month 2,3294040447945237763,4860083899319901038
tableau_to_vertica,vertica_writer,tableau_reader,analytics.calendar,B2B Sales Process,4414217799599358126,1595447388466264295
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_segmentation_property,Upsell Researches,3720387005656812953,1776882213921510890
tableau_to_vertica,vertica_writer,tableau_reader,analytics.b2b_partner_portrait,BCE_experiment_v1,297875280344056040,2090679141735224015
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Direct Sales Performance Workbook,3120000265886404500,4720307346278008561
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,Matching queue tool,7349262438846941395,7315035591352574547
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,b2b adaptivity analysis,3146418025069425003,8088716690074087544
tableau_to_vertica,vertica_writer,tableau_reader,analytics.sessions,B2C Mobile research,5891324045777245671,7121251481863660796
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,Email KPI's Dashboard,2726130926009016445,5253176875005978987
tableau_to_vertica,vertica_writer,tableau_reader,partners.b2b_b2bordergroup,Avia Product Metrics dashboard,6041638097117761213,4519941815471945
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.orders_orderhotcorerate,Loyalty analysis,2083419532775102728,251942717057938711
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.fidelity_fidelityaccount,Fidelity,986520520624062305,8516994883829065436
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,External Dashboard,3120000265886404500,2538903848574513646
